2023-07-16 18:09:36.726096;Мультиметры и т.д.;KP00003390;Измеритель параметров изоляци Metrel MI 3200 ;Пермь;MI 3200;Metrel;42465-09;поверка;12;18290042;2023-03-13;2024-03-12;-;0;;1;;;193
2023-07-16 18:09:36.726097;Мультиметры и т.д.;KP00003799;Миллиометр МИКО-7;ЕКБ;МИКО-7;СКБ ЭП;55004-13;Поверка;12;150I;2023-03-09;2024-03-08;Кухня;1;;1;СЦ-Ормет;"ФБУ ""УРАЛТЕСТ""";189
2023-07-16 18:09:36.726098;Мультиметры и т.д.;KP00003799;Миллиометр МИКО-7;ЧЛБ;МИКО-7;СКБ ЭП;72766-18;Поверка;12;057L;2021-06-30;2024-06-29;склад;0;;1;ИНЭКС СЕРТ;;302
2023-07-16 18:09:36.726099;Мультиметры и т.д.;KP00003799;Миллиомметр МИКО-7М;Пермь;МИКО-7М;СКБ ЭП;;поверка;12;119М;2023-03-13;2024-03-12;S 1.7;0;;1;"ООО""СКБ ЭП""";"ООО""СКБ ЭП""";193
2023-07-16 18:09:36.726100;Мультиметры и т.д.;A2V00002193037;Прибор проверки изоляции BENNING IT130;ЕКБ;IT130;BENNING;;Калибровка;12;15390674;2023-08-02;2024-08-01;ОС 1.3;0;;1;Проммаш тест метрология;Проммаш тест метрология;335
2023-07-16 18:09:36.726101;Мультиметры и т.д.;;Мультиметр электроизмерительный Fluke 179TRUE RMS;ЕКБ;179;Fluke;27489-11;Поверка;12;43550168;2023-04-19;2024-04-18;У Максима Меледина;0;;1;СЦ-Ормет;СЦ-Ормет;230
2023-07-16 18:09:36.726102;Мультиметры и т.д.;KP00004696;Мультиметр электроизмерительный Fluke 117TRUE RMS;ЧЛБ;117;Fluke;42446-09;Поверка;12;53241600WS;2023-06-14;2024-06-13;Екб;0;;1;СЦ-Ормет;СЦ-Ормет;286
2023-07-16 18:09:36.726103;Мультиметры и т.д.;KP00004696;Мультиметр электроизмерительный Fluke 117TRUE RMS;ЧЛБ;117;Fluke;42446-09;Поверка;12;53241599WS;2023-08-02;2024-08-01;офис;0;;1;Проммаш тест метрология;Проммаш тест метрология;335
2023-07-16 18:09:36.726104;Мультиметры и т.д.;;Мультиметр цифровой Holex, исп. 473320;Пермь;9962;Holex;;Калибровка;12;150221123;2023-02-14;2024-02-13;S 1.7;0;;1;"ФБУ ""Пермский ЦСМ""";"ФБУ ""Пермский ЦСМ""";165
2023-07-16 18:09:36.726105;Мультиметры и т.д.;KP00004696;Мультиметр цифровой Fluke 117, 42446-09;Пермь;117;Fluke;;Поверка;12;43313302WS;2023-03-13;2024-03-12;S 1.7;0;;1;Метрология и сервис;"ФБУ ""Пермский ЦСМ""";193
2023-07-16 18:09:36.726106;Мультиметры и т.д.;KP00001930;Делитель напряжения высоковольтный FLUKE 80K-6;Пермь;80K-6;Fluke;;Калибровка;12;42630015;2023-02-08;2024-02-07;S 1.7;0;;1;"ФБУ ""Омский ЦСМ""";"ФБУ ""Омский ЦСМ""";159
2023-07-16 18:09:36.726107;Мультиметры и т.д.;KP00002959;Головка измерительная часового типа NORGAU NI-1010;ЕКБ;NI-1010;NORGAU;;Калибровка;12;372210;2023-03-10;2024-03-09;ОС 1.3;0;;1;СЦ-Ормет;"УНИИМ - филиал ФГУП ""ВНИИМ им. Д.И. Менделеева""";190
2023-07-16 18:09:36.726108;Измерения КП и шаблоны;KP00002959;Головка измерительная NORGAU 0,01-10mm;ЕКБ;23005-13;NORGAU;31523-06;Поверка;12;ATVC88;2023-03-10;2024-03-09;ОС 1.4;0;;1;СЦ-Ормет;"УНИИМ - филиал ФГУП ""ВНИИМ им. Д.И. Менделеева""";190
2023-07-16 18:09:36.726109;Измерения КП и шаблоны;KP00002959;Головка измерительная часового типа ИЧ-10;ЕКБ;ИЧ-10;"НПП ""ЧИЗ""";40149-08;Калибровка;12;5311056;2023-03-10;2024-03-09;Кухня;0;;1;СЦ-Ормет;"УНИИМ - филиал ФГУП ""ВНИИМ им. Д.И. Менделеева""";190
2023-07-16 18:09:36.726110;Измерения КП и шаблоны;KP00002959;Головка измерительная часового типа ИЧ-10;Пермь;ИЧ-10;"НПП ""ЧИЗ""";40149-08;Калибровка;12;39568;2023-05-10;2024-05-09;S 1.8;0;;1;Метрология и сервис;"ФБУ ""Пермский ЦСМ""";251
2023-07-16 18:09:36.726111;Измерения КП и шаблоны;KP00002959;Головка измерительная часового типа ИЧ-10;Пермь;ИЧ-10;"НПП ""ЧИЗ""";40149-08;Калибровка;12;55536;2023-06-20;2024-06-19;S 1.8;0;;1;Метрология и сервис;"ФБУ ""Пермский ЦСМ""";292
2023-07-16 18:09:36.726112;Измерения КП и шаблоны;KP00001946;Штангенциркуль для измерения ширины бандажа КП И475.01;ЕКБ;И475.01.00;"НПП ""ЧИЗ""";;Калибровка;12;T1;2023-04-24;2024-04-23;ОС 1.0;0;;1;СЦ-Ормет;"НПП ""ЧИЗ""";235
2023-07-16 18:09:36.726113;Измерения КП и шаблоны;KP00002671;Штангенциркуль для измерения ширины бандажа КП И475.01;ЧЛБ;И475.01.00;"НПП ""ЧИЗ""";;Калибровка;12;П10;2023-06-07;2024-06-06;склад;0;;1;"НПП ""ЧИЗ""";"НПП ""ЧИЗ""";279
2023-07-16 18:09:36.726114;Измерения КП и шаблоны;KP00001947;Шаблон универсальный УТ-1;ЕКБ; УТ-1.00.000;"НПП ""ЧИЗ""";;Калибровка;12;У24;2023-04-24;2024-04-23;ОС 1.1;0;;1;СЦ-Ормет;"НПП ""ЧИЗ""";235
2023-07-16 18:09:36.726115;Измерения КП и шаблоны;KP00001947;Шаблон универсальный УТ-1;ЧЛБ; УТ-1.00.000;"НПП ""ЧИЗ""";;Калибровка;12;265;2021-05-31;2024-05-15;склад;0;;1;"НПП ""ЧИЗ""";"НПП ""ЧИЗ""";257
2023-07-16 18:09:36.726116;Измерения КП и шаблоны;KP00004238;Мера для установок автоматизированных бесконтактных Calipri;ЕКБ;C42;NEXTSENSE GmbH, Австрия;72943-18;Поверка;24;TZ24 0580967;2023-01-11;2025-01-10;Диспетчерская;1;;1;Автопрогресс - М;Автопрогресс - М;497
2023-07-16 18:09:36.726117;Измерения КП и шаблоны;KP00004238;Установка автоматизированная бесконтактная Calipri mod. C42;ЕКБ;C42;NEXTSENSE GmbH, Австрия;74506-19;Поверка;24;C42 0460967;2023-01-16;2025-01-15;Диспетчерская;1;;1;Автопрогресс - М;Автопрогресс - М;502
2023-07-16 18:09:36.726118;Измерения КП и шаблоны;KP00004238;Установка автоматизированная бесконтактная Calipri mod. C42;ЧЛБ;C42;NEXTSENSE GmbH, Австрия;74506-19;Поверка;24;C42 0461294;2023-07-14;2025-07-13;Екб;0;;1;Автопрогресс - М;Автопрогресс - М;681
2023-07-16 18:09:36.726119;Измерения КП и шаблоны;KP00004238;Мера для установок автоматизированных бесконтактных Calipri;ЧЛБ;C42;NEXTSENSE GmbH, Австрия;72943-18;Поверка;24;TZ24 0581294;2023-07-14;2025-07-13;Екб;0;;1;Автопрогресс - М;Автопрогресс - М;681
2023-07-16 18:09:36.726120;Измерения КП и шаблоны;KP00001944;Контршаблон ШД.00.002 (профиль);ЕКБ;ШД.00.002;"НПП ""ЧИЗ""";;Калибровка;12;Д5;2023-04-25;2024-04-24;ОС1.1;0;;1;СЦ-Ормет;"НПП ""ЧИЗ""";236
2023-07-16 18:09:36.726121;Измерения КП и шаблоны;KP00001944;Шаблон (ремонтный) ШД.00.001 (профиль);ЕКБ;ШД.00.001;"НПП ""ЧИЗ""";;Калибровка;12;Д5;2023-04-25;2024-04-24;ОС1.1;0;;1;СЦ-Ормет;"НПП ""ЧИЗ""";236
2023-07-16 18:09:36.726122;Измерения КП и шаблоны;KP00001944;Контршаблон ШД.00.002 (профиль);ЧЛБ;ШД.00.002;"НПП ""ЧИЗ""";;Калибровка;12;Д3;2023-06-07;2024-06-06;склад;0;;1;"НПП ""ЧИЗ""";"НПП ""ЧИЗ""";279
2023-07-16 18:09:36.726123;Измерения КП и шаблоны;KP00001944;Шаблон (ремонтный) ШД.00.001 (профиль);ЧЛБ;ШД.00.001;"НПП ""ЧИЗ""";;Калибровка;12;Д3;2023-06-07;2024-06-06;склад;0;;1;"НПП ""ЧИЗ""";"НПП ""ЧИЗ""";279
2023-07-16 18:09:36.726124;Измерения КП и шаблоны;KP00001944;Шаблон (ремонтный) ШД.00.001 (профиль);Пермь;ШД.00.001;"НПП ""ЧИЗ""";;Калибровка;12;Д4;2021-11-08;2022-11-07;-;0;;1;"НПП ""ЧИЗ""";"НПП ""ЧИЗ""";-298
2023-07-16 18:09:36.726125;Измерения КП и шаблоны;KP00001944;Контршаблон ШД.00.002 (профиль);Пермь;ШД.00.002;"НПП ""ЧИЗ""";;Калибровка;12;Д2;2021-11-08;2022-11-07;-;0;;1;"НПП ""ЧИЗ""";"НПП ""ЧИЗ""";-298
2023-07-16 18:09:36.726126;Измерения КП и шаблоны;KP00002670;Прибор для измерения размеров колес малогабаритный автогматизированный МАИК;ЕКБ;МАИК;"НПП ""ТОРМО""";16813-97;Поверка;24;788;2021-09-15;2023-09-14;ОС1.1;1;;1;Автопрогресс - М;Автопрогресс - М;13
2023-07-16 18:09:36.726127;Измерения КП и шаблоны;KP00009695;Скоба контроля диаметра колеса цифровая;ЧЛБ;СКДК-ЦБО-810-1060;"ОИЗ ""Транспорт""";;Калибровка;3;866259;2021-08-23;2021-11-21;склад;0;;1;"ОИЗ ""Транспорт""";;-649
2023-07-16 18:09:36.726128;Измерения КП и шаблоны;KP00005264;Шаблон Т416.38.000(№873) - для сцепки;ЕКБ;;"НПП ""ЧИЗ""";;Калибровка;12;2520;2021-05-31;2022-05-30;ОС 1.0;0;;1;СЦ-Ормет;"НПП ""ЧИЗ""";-459
2023-07-16 18:09:36.726129;Измерения КП и шаблоны;KP00005264;Шаблон Т416.38.000(№873) - для сцепки;ЕКБ;;"НПП ""ЧИЗ""";;Калибровка;12;2522;2021-05-31;2022-05-30;ОС 1.0;0;;1;СЦ-Ормет;"НПП ""ЧИЗ""";-459
2023-07-16 18:09:36.726130;Измерения КП и шаблоны;A2V00001855366;Шаблон Т416.36.000(№940Р) - для сцепки;ЕКБ;;;;Калибровка;12;А35;2023-05-03;2024-05-02;ОС 1.0;0;;1;;;244
2023-07-16 18:09:36.726131;Измерения КП и шаблоны;KP00007470;Набор щупов 0,1-2,0 мм;ЕКБ;;;;Калибровка;12;0006;2023-05-04;2024-05-03;ОС 1.3;0;;1;СЦ-Ормет;"ФБУ ""УРАЛТЕСТ""";245
2023-07-16 18:09:36.726132;Измерения КП и шаблоны;KP00005603;Клин мерный 0,5-11мм;ЕКБ;598101;NORGAU;;Калибровка;12;№1;2023-07-27;2024-07-26;ОС 1.4;0;;1;СЦ-Ормет;"РМЦ ""КАЛИБРОН""";329
2023-07-16 18:09:36.726133;Измерения КП и шаблоны;A2V00001962985;Измеритель натяжения ремня VSM-1;ЕКБ;VSM-1;Continental;;Калибровка;12;124061;2023-08-02;2024-08-01;ОС 1.3;1;;1;Проммаш тест метрология;Проммаш тест метрология;335
